Date_BJT,Top10Count,ExecutedInstances,NoFillCancelled,Wins,Losses,OpenAtDataEnd,GrossPnL_USD,NetPnL_USD,MarginUsed_USD,ReturnOnMarginPct,TP1Count,TP2Count,StopCount,LiqRiskCount,AvgHoldHours,AvgMAE_Pct,AvgMFE_Pct,CumulativeGrossPnL_USD,CumulativeNetPnL_USD,CumulativeMarginUsed_USD,CumulativeROI_Pct,BestSymbol,BestSymbolNetPnL_USD,WorstSymbol,WorstSymbolNetPnL_USD,UniverseUsed,DataCoverage,Status
2026-08-17,10,9,1,3,6,0,-17.78317400806209,-20.274282421058057,250.0,-8.109712968423223,6,2,7,1,7.944444228395061,-5.1694475765389365,10.172970861470107,67.48408671767358,-272.9496553256853,34040.0,-0.8018497512505444,TUTUSDT,32.94794257706813,CYSUSDT,-48.409859357763445,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-18,10,9,1,5,4,0,81.15462738815653,79.11405007446245,200.0,39.55702503723123,4,1,8,0,21.722221975308642,-1.0628782673809178,6.268732639428484,148.6387141058301,-193.83560525122283,34240.0,-0.5661086601963284,SKYUSDT,41.829217195026075,FOLKSUSDT,-1.6342015928937887,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-19,10,10,0,7,3,0,121.12159255055744,118.46103175428216,260.0,45.56193529010852,8,3,7,0,25.874999805555557,-1.334100127936757,11.705963767910834,269.76030665638757,-75.37457349694067,34500.0,-0.21847702462881352,HEMIUSDT,34.87055922200307,DIAUSDT,-5.21271880599875,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-20,10,10,0,7,3,0,74.0967474396429,71.25969906592307,280.0,25.449892523543955,6,1,9,0,16.49999975,-4.558372539238667,10.462084477896834,343.8570540960305,-4.114874431017597,34780.0,-0.011831151325525006,AVAAIUSDT,31.17022002736379,METUSDT,-4.679262043438058,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-21,10,10,0,8,2,0,83.16835632996558,80.42677215180059,270.0,29.787693389555773,8,2,8,5,19.874999777777777,-11.17631187796513,12.077370032999031,427.02541042599603,76.311897720783,35050.0,0.21772296068697006,BTWUSDT,39.89117218045434,DOLOUSDT,-3.823384289765338,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-22,10,10,0,9,1,0,129.1776944725755,126.31310562533922,280.0,45.111823437621155,8,3,7,4,11.124999805555555,-8.896705895711278,12.52309995353004,556.2031048985715,202.6250033461222,35330.0,0.5735210963660408,ZAMAUSDT,48.06314160855184,LAUSDT,-9.153801028682881,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-23,10,8,2,2,6,0,-6.466814573871905,-8.063581166584967,160.0,-5.0397382291156045,2,0,8,0,8.124999722222222,-1.6091363079286338,4.229844704436939,549.7362903246996,194.56142217953726,35490.0,0.5482147708637286,CYSUSDT,6.764445938823953,ENAUSDT,-10.566732274923782,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-24,10,10,0,3,7,0,-14.511933370751374,-17.304677404066,280.0,-6.180241930023571,5,0,10,0,11.299999722222221,-2.5169165081316556,4.924354979412715,535.2243569539481,177.25674477547125,35770.0,0.4955458338704815,TOSHIUSDT,4.861431417241431,DATAIPUSDT,-6.288210595530298,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-25,10,8,2,1,7,0,13.48982072195571,11.483075811594729,200.0,5.741537905797364,1,1,7,0,2.2812497569444443,-2.4973633093954617,2.7127141812003877,548.7141776759038,188.73982058706596,35970.0,0.5247145415264552,TACUSDT,40.07924256860015,SWARMSUSDT,-8.711444617422808,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-26,10,10,0,5,5,0,-9.338688816093178,-11.634019471685132,230.0,-5.058269335515274,5,3,7,2,10.499999805555555,-4.1566099666673475,8.672777841041007,539.3754888598106,177.10580111538084,36200.0,0.4892425445176266,BICOUSDT,29.955658661511357,STARUSDT,-30.918699888260363,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-27,10,9,1,3,6,0,4.783783210317385,2.781391318712226,200.0,1.390695659356113,2,0,9,0,14.694444166666663,-0.9655816372169033,1.7746895052938596,544.159272070128,179.88719243409307,36400.0,0.49419558361014576,LINKUSDT,3.67541200670643,SKLUSDT,-1.3834951610235788,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-28,10,9,1,1,8,0,-48.84867963655354,-51.32425529673527,250.0,-20.529702118694107,4,0,9,1,12.083333055555556,-4.969059140709509,7.312160271173266,495.3105924335745,128.5629371373578,36650.0,0.3507856402110718,EDUUSDT,17.59740032026056,SKRUSDT,-23.564778600615643,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-29,10,9,1,3,6,0,-6.547616541087972,-8.544342732817427,200.0,-4.272171366408713,3,0,9,0,9.444444166666665,-0.9373092369014526,1.9887502222626263,488.76297589248657,120.01859440454038,36850.0,0.32569496446279617,EDUUSDT,3.8088445974021736,NEIROUSDT,-5.595384841506277,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-30,10,8,2,1,7,0,-53.693740087566596,-55.86689321752281,220.0,-25.394042371601277,1,0,8,0,5.687499722222222,-3.26914156215166,3.1815203133185395,435.06923580491997,64.15170118701758,37070.0,0.17305557374431504,MOVRUSDT,3.197027378854466,COLLECTUSDT,-26.944656989396766,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-08-31,10,10,0,3,7,0,91.85316742405973,89.50724084034769,230.0,38.91619166971639,4,3,7,0,7.799999805555555,-2.0933806546710985,8.91638930855309,526.9224032289796,153.65894202736527,37300.0,0.4119542681698801,CYSUSDT,48.29816630278407,GPSUSDT,-5.885939315630956,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-01,10,10,0,4,6,0,-12.37489354207563,-15.068706095304593,270.0,-5.58100225752022,1,0,10,0,9.074999722222222,-1.8154930868660113,2.389729510813927,514.547509686904,138.59023593206066,37570.0,0.3688853764494561,ARBUSDT,2.9610318155746214,ICNTUSDT,-5.296871048508433,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-02,10,8,2,1,7,0,-39.14013589353534,-41.02056582558857,190.0,-21.58977148715188,3,0,8,1,8.124999722222222,-3.975346765789342,3.4065729466150523,475.4073737933687,97.5696701064721,37760.0,0.2583942534599367,OPGUSDT,2.684738689440061,ROBOUSDT,-23.206271326792876,523,universe=523;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-03,10,9,1,6,3,0,34.805203921970445,32.48780132000946,230.0,14.125131008699764,6,0,9,0,20.2777775,-1.0453238064062644,6.905906889473233,510.2125777153392,130.05747142648156,37990.0,0.34234659496309966,EDGEUSDT,14.899276176731012,NIGHTUSDT,-3.3186775098229453,524,universe=524;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-04,10,9,1,1,8,0,-13.767622185025632,-16.160738373933118,240.0,-6.733640989138799,1,0,9,0,12.611110833333333,-1.8905631392844304,4.178647127394834,496.44495553031356,113.89673305254844,38230.0,0.2979250145240608,SQDUSDT,0.5991351005595329,ACUUSDT,-4.498663882994094,524,universe=524;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-05,10,9,1,4,5,0,-17.88004686433428,-19.97110684090211,210.0,-9.510050876620053,3,0,9,0,15.444444166666667,-2.183835491095696,3.820370835772012,478.56490866597926,93.92562621164633,38440.0,0.24434346048815386,VETUSDT,5.868203173440583,USELESSUSDT,-19.325398520763635,525,universe=525;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-06,10,10,0,2,8,0,-12.803644401330713,-15.79724257913005,300.0,-5.265747526376683,3,0,10,0,8.824999722222222,-1.1288952315049638,1.7399013052174617,465.76126426464856,78.12838363251629,38740.0,0.2016736800013327,MIRAUSDT,0.9799846695513671,OGUSDT,-3.795072849076003,525,universe=525;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-07,10,10,0,3,7,0,-15.790463907249924,-18.2825686752963,250.0,-7.31302747011852,2,0,10,0,9.424999722222221,-1.4810533425414452,3.0944769323809296,449.9708003573986,59.845814957219986,38990.0,0.153490164034932,PRLUSDT,3.5331657584478555,METISUSDT,-14.51709153952358,525,universe=525;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-08,10,10,0,1,9,0,-53.49954981967049,-56.072800044760655,260.0,-21.566461555677176,2,0,10,1,9.224999722222222,-3.1074404878284825,3.991271036886677,396.4712505377281,3.773014912459331,39250.0,0.009612776847030142,1000000BOBUSDT,2.204960860299276,SOPHUSDT,-33.03263848938764,525,universe=525;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-09,10,10,0,5,5,0,20.927495532590168,18.217031784823874,270.0,6.747048809194027,4,2,8,0,8.824999777777778,-2.505650967211719,5.759196887305394,417.3987460703183,21.990046697283205,39520.0,0.055642830711749004,KATUSDT,28.16327125434505,SIGNUSDT,-9.232119738223146,525,universe=525;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-10,10,10,0,2,8,0,6.738754432882566,4.135385055666125,260.0,1.5905327137177405,2,1,9,0,12.57499975,-2.6092502494930003,3.720011912393992,424.13750050320084,26.125431752949332,39780.0,0.06567479073139601,KAVAUSDT,53.79902719983921,UAIUSDT,-18.443580856606467,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-11,10,10,0,5,5,0,142.26232023931075,139.8911890791911,230.0,60.82225612138743,6,4,6,0,12.724999833333332,-1.9198226929084483,9.567522141728514,566.3998207425116,166.01662083214043,40010.0,0.41493781762594456,KOMAUSDT,53.968249427352625,AGTUSDT,-6.353896145037512,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-12,10,9,1,3,6,0,-2.1201829131900167,-3.81912282173342,170.0,-2.2465428363137767,2,2,7,1,6.944444228395061,-3.0582294654069226,5.183537173642856,564.2796378293216,162.197498010407,40180.0,0.40367719763665255,LSKUSDT,19.889999999999993,龙虾USDT,-31.34731421696497,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-13,10,10,0,2,8,0,-41.058185407562114,-43.93765631485833,290.0,-15.150915970640805,3,0,10,0,7.024999722222222,-2.8151782548830764,6.556261162319453,523.2214524217595,118.25984169554867,40470.0,0.2922160654696038,XTZUSDT,7.492222151942401,ALCHUSDT,-16.623178915471296,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-14,10,10,0,4,6,0,9.141527908651671,6.536957144697346,260.0,2.5142142864220562,6,2,8,2,11.549999777777778,-4.531544002227312,8.220410198138769,532.3629803304112,124.79679884024601,40730.0,0.306400193567999,KOMAUSDT,49.00121855825676,BRUSDT,-33.9891460792374,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-15,10,10,0,2,8,0,8.09881132399582,5.19476191833382,290.0,1.7912972132185587,5,1,9,0,7.449999750000001,-2.48861927720973,6.173303711793063,540.4617916544071,129.99156075857982,41020.0,0.3168980028244267,POWERUSDT,36.166986653181205,CYSUSDT,-12.07690217981518,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-16,10,10,0,2,8,0,10.272540235777834,7.467403965659944,280.0,2.6669299877356947,2,1,9,1,6.17499975,-4.299410714798985,5.976923004213333,550.7343318901849,137.45896472423976,41300.0,0.33283042306111327,SYNUSDT,60.412440196768756,CROSSUSDT,-18.56233894406886,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-17,10,9,1,2,4,3,10.386491657248127,8.565798411419504,210.0,4.078951624485478,5,0,6,0,25.63888861111111,-0.9389775049783395,5.882085007939362,561.120823547433,146.02476313565927,41510.0,0.35178213234319267,DOODUSDT,3.590079820394009,GASUSDT,-1.3191043596514298,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
2026-09-18,10,6,4,0,4,2,-19.64978120494422,-20.905956314341744,140.0,-14.93282593881553,2,0,4,0,11.999999722222222,-2.513074475018023,6.025148816676648,541.4710423424888,125.11880682131752,41650.0,0.30040529849055825,AWEUSDT,2.3305061528498285,UAIUSDT,-16.53210656584374,527,universe=527;SURVIVORSHIP_BIAS_CURRENT_527,COMPLETE
